epoch,CenteredInstanceConfmapsHead_loss,ClassVectorsHead_accuracy,ClassVectorsHead_loss,loss,lr,val_CenteredInstanceConfmapsHead_loss,val_ClassVectorsHead_accuracy,val_ClassVectorsHead_loss,val_loss
130,0.00015524875198025256,0.9900000095367432,0.04815545678138733,0.00016006440273486078,1e-04,0.00015240994980558753,0.9850000143051147,0.06213974952697754,0.00015862386499065906
131,0.00015502171299885958,0.9928125143051147,0.04280106723308563,0.00015930183872114867,1e-04,0.00015317989164032042,0.987500011920929,0.06199466064572334,0.00015937938587740064
132,0.00015500174777116627,0.9934375286102295,0.039728887379169464,0.00015897455159574747,1e-04,0.0001535168121336028,0.9825000166893005,0.07001250982284546,0.0001605181023478508
133,0.00015350576722994447,0.9928125143051147,0.039502061903476715,0.0001574560592416674,1e-04,0.0001528209395473823,0.987500011920929,0.06320760399103165,0.00015914166579023004
134,0.00015441878349520266,0.9921875,0.04406418651342392,0.00015882510342635214,1e-04,0.00015337370859924704,0.987500011920929,0.06065060570836067,0.0001594387140357867
135,0.00015366787556558847,0.9918749928474426,0.04474838078022003,0.0001581426477059722,1e-04,0.00015282700769603252,0.9850000143051147,0.06989730149507523,0.0001598167436895892
136,0.00015371419431176037,0.9912499785423279,0.0455506406724453,0.00015826922026462853,1e-04,0.0001507351698819548,0.9850000143051147,0.06157790124416351,0.00015689297288190573
137,0.00015305678243748844,0.9925000071525574,0.040828123688697815,0.00015713977336417884,1e-04,0.00015237912884913385,0.9900000095367432,0.047358036041259766,0.00015711490414105356
138,0.00015324591367971152,0.9915624856948853,0.04493950307369232,0.00015773987979628146,1e-04,0.00015049187641125172,0.9825000166893005,0.07307139039039612,0.00015779903333168477
139,0.00015280130901373923,0.9918749928474426,0.04340614750981331,0.0001571418542880565,1e-04,0.00015302241081371903,0.9825000166893005,0.0695262923836708,0.00015997506852727383
140,0.000152966778841801,0.9925000071525574,0.04078780487179756,0.00015704559336882085,1e-04,0.00015166160301305354,0.9850000143051147,0.06746747344732285,0.00015840833657421172
141,0.00015182008792180568,0.9925000071525574,0.04217665269970894,0.0001560376986162737,1e-04,0.00014828320126980543,0.9900000095367432,0.06199124827980995,0.00015448234626092017
142,0.0001521536469226703,0.9906250238418579,0.046927113085985184,0.00015684643585700542,1e-04,0.00015139886818360537,0.9825000166893005,0.07111115008592606,0.0001585099525982514
143,0.00015093530237209052,0.9918749928474426,0.041942447423934937,0.00015512952813878655,1e-04,0.00015063156024552882,0.9775000214576721,0.0838598906993866,0.0001590175525052473
144,0.00015136718866415322,0.9909374713897705,0.04440712556242943,0.00015580789477098733,1e-04,0.00015030386566650122,0.9850000143051147,0.06736279278993607,0.00015704016550444067
145,0.00015127136430237442,0.9906250238418579,0.04501903057098389,0.00015577331942040473,1e-04,0.00015043231542222202,0.987500011920929,0.06664495915174484,0.000157096772454679
146,0.0001519131037639454,0.9909374713897705,0.04463006183505058,0.0001563761179568246,1e-04,0.000152223467011936,0.9900000095367432,0.058636751025915146,0.00015808721946086735
147,0.00015105860074982047,0.9921875,0.042234182357788086,0.00015528188669122756,1e-04,0.0001483350497437641,0.987500011920929,0.05635744705796242,0.00015397077368106693
148,0.00015008216723799706,0.9934375286102295,0.03904613107442856,0.00015398672258015722,1e-04,0.00014753029972780496,0.9825000166893005,0.06947792321443558,0.00015447812620550394
149,0.00014966019080020487,0.9928125143051147,0.04130123555660248,0.00015379022806882858,1e-04,0.00015106570208445191,0.987500011920929,0.058145660907030106,0.0001568802836118266
150,0.0001499577338108793,0.9937499761581421,0.03817861154675484,0.00015377570525743067,1e-04,0.00014787378313485533,0.9850000143051147,0.06799870729446411,0.0001546736602904275
151,0.00015021275612525642,0.9906250238418579,0.04666440933942795,0.00015487911878153682,1e-04,0.00014968433242756873,0.9850000143051147,0.06969935446977615,0.0001566543069202453
152,0.00015010914648883045,0.9887499809265137,0.0489986278116703,0.00015500887820962816,1e-04,0.00014761756756342947,0.9850000143051147,0.0684981644153595,0.00015446737234015018
153,0.00014940467372070998,0.9931250214576721,0.04126386344432831,0.0001535311748739332,1e-04,0.00014616955013480037,0.9850000143051147,0.06777987629175186,0.00015294755576178432
154,0.000148967927088961,0.9928125143051147,0.041002124547958374,0.00015306792920455337,1e-04,0.00014735345030203462,0.9825000166893005,0.07416290789842606,0.00015476971748284996
155,0.00014945023576729,0.9931250214576721,0.0399707667529583,0.00015344731218647212,1e-04,0.00014742056373506784,0.987500011920929,0.064106784760952,0.0001538312208140269
156,0.00014851581363473088,0.9903125166893005,0.046666745096445084,0.0001531824964331463,1e-04,0.00014850375009700656,0.9850000143051147,0.07053457200527191,0.00015555719437543303
157,0.00014916645886842161,0.9906250238418579,0.045180581510066986,0.00015368433378171176,1e-04,0.00014671665849164128,0.987500011920929,0.06351087242364883,0.00015306772547774017
158,0.00014793667651247233,0.9921875,0.04242083057761192,0.0001521787780802697,1e-04,0.00014741408813279122,0.987500011920929,0.06271877139806747,0.00015368596359621733
159,0.0001483805535826832,0.989062488079071,0.04986478388309479,0.00015336700016632676,1e-04,0.00014663755428045988,0.987500011920929,0.06371717154979706,0.00015300929953809828
160,0.00014791714784223586,0.9931250214576721,0.039570145308971405,0.00015187427925411612,1e-04,0.00014686842041555792,0.987500011920929,0.05185120552778244,0.00015205350064206868
161,0.0001476538018323481,0.9925000071525574,0.04271688312292099,0.00015192548744380474,1e-04,0.00014680709864478558,0.987500011920929,0.05888485535979271,0.0001526956184534356
162,0.00014737008314114064,0.9928125143051147,0.040435563772916794,0.00015141363837756217,1e-04,0.00014697345613967627,0.987500011920929,0.060697536915540695,0.0001530432200524956
163,0.00014659142470918596,0.9934375286102295,0.03946331515908241,0.00015053770039230585,1e-04,0.00014655818813480437,0.987500011920929,0.05566217377781868,0.00015212441212497652
164,0.00014747925160918385,0.9925000071525574,0.04130081087350845,0.0001516092597739771,1e-04,0.00014872710744384676,0.9850000143051147,0.06997626274824142,0.000155724716023542
165,0.000146173159009777,0.9934375286102295,0.04004836082458496,0.00015017797704786062,1e-04,0.00014786743849981576,0.987500011920929,0.06334687024354935,0.00015420210547745228
166,0.00014722641208209097,0.9918749928474426,0.04185323417186737,0.00015141161566134542,1e-04,0.0001441004715161398,0.987500011920929,0.061283040791749954,0.00015022877778392285
167,0.00014667630603071302,0.9909374713897705,0.04174792394042015,0.00015085114864632487,1e-04,0.0001447746471967548,0.9800000190734863,0.08793521672487259,0.00015356815129052848
168,0.00014631282829213887,0.9903125166893005,0.04725222289562225,0.0001510379952378571,1e-04,0.00014413433382287621,0.987500011920929,0.05871681869029999,0.00015000604616943747
169,0.00014510663459077477,0.9931250214576721,0.04206739366054535,0.0001493133167969063,1e-04,0.0001464689412387088,0.987500011920929,0.05521596595644951,0.000151990563608706
170,0.00014572647341992706,0.9931250214576721,0.04112960025668144,0.00014983951405156404,1e-04,0.0001471971918363124,0.987500011920929,0.05903298780322075,0.000153100467287004
171,0.0001464275410398841,0.9906250238418579,0.04538813233375549,0.000150966428918764,1e-04,0.000142172648338601,0.9900000095367432,0.05548139661550522,0.00014772078429814428
172,0.0001454236771678552,0.9934375286102295,0.04003143683075905,0.0001494267926318571,1e-04,0.00014438177458941936,0.987500011920929,0.06114739924669266,0.00015049654757604003
173,0.0001453686854802072,0.9921875,0.041045986115932465,0.00014947344607207924,1e-04,0.00014399141946341842,0.987500011920929,0.05560658499598503,0.0001495520700700581
174,0.00014565230230800807,0.9912499785423279,0.04220481961965561,0.00014987286704126745,1e-04,0.0001445379457436502,0.987500011920929,0.0610569529235363,0.00015064366743899882
175,0.0001448318362236023,0.9928125143051147,0.04030768573284149,0.00014886267308611423,1e-04,0.00014388923591468483,0.9825000166893005,0.07493118196725845,0.00015138235175982118
176,0.00014449517766479403,0.9921875,0.04365650564432144,0.00014886085409671068,1e-04,0.00014266525977291167,0.9900000095367432,0.04703892767429352,0.00014736916637048125
177,0.00014514975191559643,0.9912499785423279,0.04342234134674072,0.00014949195610824972,1e-04,0.0001455528981750831,0.9900000095367432,0.05691775307059288,0.0001512446760898456
178,0.0001441770582459867,0.9934375286102295,0.038881637156009674,0.0001480651699239388,1e-04,0.0001458353508496657,0.9850000143051147,0.06564121693372726,0.0001523994724266231
179,0.0001447202084818855,0.9934375286102295,0.04118295758962631,0.00014883853145875037,1e-04,0.00014393469609785825,0.9850000143051147,0.06936298310756683,0.00015087105566635728
180,0.00014347258547786623,0.9921875,0.04154934361577034,0.00014762762293685228,1e-04,0.0001478420599596575,0.987500011920929,0.061297956854104996,0.00015397187962662429
181,0.00014437134086620063,0.9928125143051147,0.04051090404391289,0.0001484223612351343,1e-04,0.00014101460692472756,0.9925000071525574,0.046496130526065826,0.0001456641621189192
182,0.00014361407374963164,0.9934375286102295,0.03874890133738518,0.00014748895773664117,1e-04,0.0001424656657036394,0.987500011920929,0.06445997208356857,0.00014891162572894245
183,0.00014370997087098658,0.9884374737739563,0.0479690320789814,0.00014850687875878066,1e-04,0.00014120498963166028,0.9800000190734863,0.07331247627735138,0.00014853625907562673
184,0.0001429075055057183,0.9934375286102295,0.039332736283540726,0.00014684078632853925,1e-04,0.00014241196913644671,0.9850000143051147,0.06773850321769714,0.00014918578381184489
185,0.00014394876779988408,0.9925000071525574,0.0404554046690464,0.00014799438940826803,1e-04,0.000143443321576342,0.987500011920929,0.0604514554142952,0.00014948843454476446
186,0.00014282978372648358,0.9928125143051147,0.03893287107348442,0.00014672326506115496,1e-04,0.0001394635037286207,0.987500011920929,0.05500992760062218,0.0001449644914828241
187,0.00014293503772933036,0.989062488079071,0.04813532531261444,0.0001477484474889934,1e-04,0.00014266087964642793,0.987500011920929,0.05916522815823555,0.0001485773827880621
188,0.00014264124911278486,0.9915624856948853,0.04498685523867607,0.00014713997370563447,1e-04,0.0001443362853024155,0.987500011920929,0.05770307406783104,0.00015010658535175025
189,0.00014257598377298564,0.9893749952316284,0.046917594969272614,0.00014726776862517,1e-04,0.00014366534014698118,0.9900000095367432,0.05771560221910477,0.0001494369062129408
190,0.00014195931726135314,0.9915624856948853,0.041580937802791595,0.00014611741062253714,1e-04,0.00014301777991931885,0.987500011920929,0.0629890188574791,0.0001493167073931545
191,0.00014195995754562318,0.989062488079071,0.04567296430468559,0.00014652727986685932,1e-04,0.00014345360978040844,0.9900000095367432,0.05817771330475807,0.00014927133452147245
192,0.00014184344036038965,0.9906250238418579,0.043849848210811615,0.00014622847083956003,1e-04,0.00014295730215962976,0.9825000166893005,0.07433342188596725,0.00015039060963317752
193,0.00014241284225136042,0.9909374713897705,0.044210225343704224,0.00014683385961689055,1e-04,0.00014073605416342616,0.987500011920929,0.052615586668252945,0.00014599763380829245
194,0.0001419339096173644,0.9921875,0.03886720910668373,0.0001458206825191155,1e-04,0.00014140129496809095,0.9850000143051147,0.06608232855796814,0.000148009552503936
195,0.0001408085663570091,0.9931250214576721,0.03731478378176689,0.00014454004121944308,1e-04,0.00014123000437393785,0.987500011920929,0.059044770896434784,0.00014713451673742384
196,0.00014087055751588196,0.9912499785423279,0.04371999204158783,0.00014524266589432955,1e-04,0.00013954863243270665,0.9850000143051147,0.06364719569683075,0.00014591334911528975
197,0.0001414311263943091,0.9918749928474426,0.04452638328075409,0.0001458838232792914,1e-04,0.00014082058623898774,0.987500011920929,0.06144953891634941,0.0001469655690016225
198,0.00014158309204503894,0.9931250214576721,0.04004817083477974,0.00014558795373886824,1e-04,0.00014258130977395922,0.9850000143051147,0.0769449919462204,0.0001502758386777714
199,0.00014002043462824076,0.9915624856948853,0.043822016566991806,0.00014440254017245024,1e-04,0.00014025585551280528,0.9674999713897705,0.10733307152986526,0.00015098918811418116
200,0.00014070446195546538,0.9931250214576721,0.039461929351091385,0.00014465051935985684,1e-04,0.00014216176350601017,0.987500011920929,0.06148488447070122,0.00014831028238404542
201,0.0001403782662237063,0.9915624856948853,0.04278010502457619,0.00014465631102211773,1e-04,0.00014111310883890837,0.987500011920929,0.0517021045088768,0.00014628331700805575
202,0.00014029729936737567,0.9928125143051147,0.04009225219488144,0.00014430659939534962,1e-04,0.00014214112889021635,0.9900000095367432,0.05792970955371857,0.00014793411537539214
203,0.00014042716065887362,0.9912499785423279,0.04323196783661842,0.0001447504328098148,1e-04,0.00014401585212908685,0.9825000166893005,0.07072916626930237,0.00015108875231817365
204,0.00014008936705067754,0.9934375286102295,0.03563558682799339,0.00014365286915563047,1e-04,0.00013999489601701498,0.9900000095367432,0.04986269026994705,0.0001449811243219301
205,0.00014021039532963187,0.9937499761581421,0.03927009180188179,0.00014413736062124372,1e-04,0.0001368280645692721,0.987500011920929,0.056484002619981766,0.00014247647777665406
206,0.0001395961589878425,0.9931250214576721,0.037254881113767624,0.00014332178398035467,1e-04,0.00014098316023591906,0.9850000143051147,0.06441646814346313,0.00014742481289431453
207,0.0001398598396917805,0.9928125143051147,0.03835650160908699,0.00014369541895575821,1e-04,0.00014218472642824054,0.987500011920929,0.06210155040025711,0.00014839490177109838
208,0.0001387021184200421,0.9931250214576721,0.03901273384690285,0.00014260329771786928,1e-04,0.0001414732978446409,0.9700000286102295,0.09880559891462326,0.00015135383000597358
209,0.0001385022624162957,0.9906250238418579,0.042970821261405945,0.00014279941387940198,1e-04,0.00014235197158996016,0.9825000166893005,0.08316057920455933,0.00015066801279317588
210,0.00013863792992196977,0.9937499761581421,0.03616730123758316,0.0001422545756213367,1e-04,0.00014269047824200243,0.987500011920929,0.059543825685977936,0.0001486448454670608
211,0.0001390243851346895,0.9937499761581421,0.03706379234790802,0.00014273065607994795,1e-04,0.00014045868010725826,0.987500011920929,0.04770350828766823,0.00014522905985359102
212,0.00013924745144322515,0.9909374713897705,0.042007237672805786,0.00014344824012368917,1e-04,0.00014266851940192282,0.987500011920929,0.06007741391658783,0.00014867627760395408
213,0.0001390672696288675,0.9928125143051147,0.04027413949370384,0.0001430947449989617,1e-04,0.0001400602632202208,0.987500011920929,0.06631487607955933,0.00014669176016468555
214,0.00013887727982364595,0.9931250214576721,0.037112802267074585,0.00014258844021242112,1e-04,0.0001388976234011352,0.9825000166893005,0.06354866921901703,0.00014525250298902392
215,0.0001385428331559524,0.9931250214576721,0.04125165566802025,0.00014266805374063551,1e-04,0.0001384445495205,0.987500011920929,0.049287810921669006,0.00014337332686409354
216,0.00013844437489751726,0.9934375286102295,0.039704956114292145,0.0001424148358637467,1e-04,0.00014030812599230558,0.9850000143051147,0.061542361974716187,0.00014646233466919512
217,0.0001378076703986153,0.9928125143051147,0.04012954607605934,0.00014182081213220954,1e-04,0.00014221285528037697,0.9850000143051147,0.0626298040151596,0.0001484758104197681
218,0.00013870226393919438,0.9921875,0.0417204275727272,0.0001428742689313367,1e-04,0.00013726063480135053,0.987500011920929,0.06456562876701355,0.0001437171595171094
219,0.00013809128722641617,0.9934375286102295,0.03750065714120865,0.0001418414176441729,1e-04,0.00013857272278983146,0.9850000143051147,0.07096627354621887,0.00014566937170457095
220,0.00013801740715280175,0.9940624833106995,0.037117794156074524,0.0001417291205143556,1e-04,0.00013669977488461882,0.9850000143051147,0.06920995563268661,0.0001436207676306367
221,0.0001381547044729814,0.9928125143051147,0.04018153250217438,0.00014217282296158373,1e-04,0.00013832571858074516,0.9900000095367432,0.05383480712771416,0.00014370918506756425
222,0.0001379910099785775,0.9928125143051147,0.04056619480252266,0.00014204766193870455,1e-04,0.00013823897461406887,0.9900000095367432,0.06199635565280914,0.0001444386289222166
223,0.0001367769145872444,0.9937499761581421,0.03754490613937378,0.0001405313378199935,1e-04,0.00013949447020422667,0.987500011920929,0.059220410883426666,0.00014541651762556285
224,0.00013682935968972743,0.9934375286102295,0.03668028488755226,0.0001404973299941048,1e-04,0.00014035811182111502,0.9850000143051147,0.06902046501636505,0.00014726017252542078
225,0.00013698532711714506,0.9912499785423279,0.04164174571633339,0.00014114951773080975,1e-04,0.000140224103233777,0.9900000095367432,0.05518477037549019,0.0001457425532862544
226,0.0001316146517638117,0.9928125143051147,0.039367254823446274,0.00013555135228671134,1e-05,0.0001334523840341717,0.9850000143051147,0.06773559749126434,0.00014022596587892622
227,0.00013091680011712015,0.9937499761581421,0.036568641662597656,0.00013457359455060214,1e-05,0.00013362278696149588,0.987500011920929,0.061050258576869965,0.00013972781016491354
228,0.00013080774806439877,0.9940624833106995,0.03546836972236633,0.0001343546755379066,1e-05,0.00013330124784260988,0.987500011920929,0.051437120884656906,0.00013844494242221117
229,0.00013047900574747473,0.9931250214576721,0.035506341606378555,0.00013402957119978964,1e-05,0.00013251189375296235,0.987500011920929,0.053604722023010254,0.0001378724118694663
230,0.00013063664664514363,0.9937499761581421,0.03678141534328461,0.00013431489060167223,1e-05,0.00013229485193733126,0.9900000095367432,0.055776819586753845,0.0001378725573886186
231,0.00013055391900707036,0.9937499761581421,0.03586965799331665,0.0001341408642474562,1e-05,0.00013264840526971966,0.9825000166893005,0.06771212071180344,0.00013941965880803764
232,0.00012994202552363276,0.9940624833106995,0.03424430638551712,0.00013336646952666342,1e-05,0.00013327015039976686,0.987500011920929,0.0614875927567482,0.00013941893121227622
233,0.0001296654372708872,0.9934375286102295,0.035815849900245667,0.00013324699830263853,1e-05,0.00013202003901824355,0.987500011920929,0.060765910893678665,0.00013809662777930498
234,0.00013091250730212778,0.9937499761581421,0.03635244444012642,0.00013454785221256316,1e-05,0.00013118261995259672,0.9900000095367432,0.056578971445560455,0.0001368405355606228
235,0.00012970178795512766,0.9940624833106995,0.034856442362070084,0.00013318740820977837,1e-05,0.0001304322067881003,0.987500011920929,0.0543534979224205,0.00013586750719696283
236,0.0001300682342844084,0.9937499761581421,0.03629811108112335,0.00013369813677854836,1e-05,0.00013261109415907413,0.9900000095367432,0.05997398868203163,0.00013860846229363233
237,0.00013015177682973444,0.9937499761581421,0.036225393414497375,0.00013377434515859932,1e-05,0.00013408852100837976,0.9850000143051147,0.07003827393054962,0.00014109235780779272
238,0.00012885700562037528,0.9934375286102295,0.03666413202881813,0.00013252353528514504,1e-05,0.00013203908747527748,0.987500011920929,0.05563099682331085,0.00013760225556325167
239,0.00013014805153943598,0.9928125143051147,0.03710788115859032,0.00013385893544182181,1e-05,0.0001331853272859007,0.987500011920929,0.056900735944509506,0.0001388753589708358
240,0.00012944750778842717,0.9937499761581421,0.03543826565146446,0.00013299123384058475,1e-05,0.00013286643661558628,0.987500011920929,0.048432543873786926,0.0001377096923533827
241,0.00012964187772013247,0.9937499761581421,0.03637078404426575,0.00013327892520464957,1e-05,0.0001307024504058063,0.987500011920929,0.05499632656574249,0.00013620212848763913
242,0.00012899724242743105,0.9940624833106995,0.035208139568567276,0.00013251810742076486,1e-05,0.00013354161637835205,0.987500011920929,0.06103793531656265,0.00013964541722089052
243,0.00012929222430102527,0.9934375286102295,0.03724581003189087,0.00013301683065947145,1e-05,0.00013271189527586102,0.9850000143051147,0.06017225235700607,0.00013872912677470595
244,0.00012983234773855656,0.9937499761581421,0.03658671677112579,0.00013349097571335733,1e-05,0.00013208396558184177,0.9900000095367432,0.055115990340709686,0.0001375956053379923
245,0.0001287812046939507,0.9937499761581421,0.0354272834956646,0.00013232388300821185,1e-05,0.00013138740905560553,0.9825000166893005,0.06591913849115372,0.00013797928113490343
246,0.00012952541874255985,0.9940624833106995,0.035111330449581146,0.00013303649029694498,1e-05,0.00013330011279322207,0.9850000143051147,0.06862638890743256,0.0001401627523591742
247,0.0001291108492296189,0.9931250214576721,0.037363942712545395,0.00013284724263940006,1e-05,0.00013349868822842836,0.987500011920929,0.05861279368400574,0.00013935999595560133
248,0.00012978237646166235,0.9940624833106995,0.03382013365626335,0.00013316440163180232,1e-05,0.00013227012823335826,0.987500011920929,0.05627206340432167,0.00013789735385216773
249,0.00012897771375719458,0.9931250214576721,0.03682264685630798,0.00013266006135381758,1e-05,0.00013296157703734934,0.9900000095367432,0.05451854690909386,0.0001384134666295722
250,0.00012947006325703114,0.9937499761581421,0.03656848147511482,0.00013312681403476745,1e-05,0.00013391573156695813,0.9850000143051147,0.07004280388355255,0.00014092006313148886
251,0.0001286117039853707,0.9937499761581421,0.03579317405819893,0.00013219098036643118,1e-05,0.00013283993757795542,0.987500011920929,0.05012892559170723,0.00013785282499156892
252,0.00012913507816847414,0.9937499761581421,0.03628087416291237,0.00013276314712129533,1e-05,0.0001316540437983349,0.987500011920929,0.04931029677391052,0.00013658509124070406
253,0.0001295242691412568,0.9937499761581421,0.035761039704084396,0.00013310048962011933,1e-05,0.00012961446191184223,0.987500011920929,0.06504227966070175,0.00013611865870188922
254,0.00012906233314424753,0.9937499761581421,0.03580629453063011,0.00013264290464576334,1e-05,0.00013063756341580302,0.9900000095367432,0.05635571479797363,0.00013627312728203833
255,0.0001291841035708785,0.9940624833106995,0.03405800461769104,0.0001325897901551798,1e-05,0.00013369596854317933,0.987500011920929,0.04697788879275322,0.00013839374878443778
256,0.00012859473645221442,0.9934375286102295,0.03671390563249588,0.00013226611190475523,1e-06,0.00013439456233754754,0.987500011920929,0.06159959360957146,0.00014055448991712183
257,0.00012860952119808644,0.9937499761581421,0.035735566169023514,0.00013218325329944491,1e-06,0.00013158374349586666,0.9900000095367432,0.05381987616419792,0.00013696572568733245
258,0.00012855046952608973,0.9934375286102295,0.03638583794236183,0.0001321890886174515,1e-06,0.00013029860565438867,0.9900000095367432,0.05763581767678261,0.00013606215361505747
259,0.00012852970394305885,0.9937499761581421,0.03417583554983139,0.00013194735220167786,1e-06,0.00013148176367394626,0.987500011920929,0.05199221149086952,0.0001366810465697199
260,0.00012835691450163722,0.9937499761581421,0.035121455788612366,0.00013186900469008833,1e-06,0.0001317326386924833,0.987500011920929,0.04529997706413269,0.0001362626499030739
